timestamp,count,uniques
2025-09-12T00:00:00Z,20,18
2025-09-13T00:00:00Z,2,2
2025-09-15T00:00:00Z,1,1
2025-09-16T00:00:00Z,1,1
2025-09-17T00:00:00Z,13,12
2025-09-18T00:00:00Z,8,7
